SerialNumber,Type,SubType,UnitID,FirmwareVersion,FileID,StartTime,DataState,HasGaps
1423111,UsbEnhanced,USB,,515,52,01.01.1963 03:03:03,Complete,False

OrganID,KidneySide,BloodType,CrossClampTime&Date,CrossClampTimezone,TotalIschemicTime,PerfusateLot,PerfusateExpirationDate,PerfusateUsed,Cannula,CannulaExpirationDate,CassetteLot#,CasetteExpirationDate
Anonymous,NA,N/A,,,,,,,,,,

SequentialRecordNumber,SerialNumber,FileID,InfuseTime,FlowRate,OrganResistance,IceContainerTemperature,InfuseTemperature,Error1,Error2,State,PressureSet,AveragePressure,DiastolicPressure,SystolicPressure,Checksum
01643,1423111,52,04:26:30,175,014,0051,0071,0000,1000,90,30,26,26,28,243
01644,1423111,52,04:26:40,175,014,0051,0071,0000,1000,90,30,26,26,28,243
01645,1423111,52,04:26:50,175,014,0051,0071,0000,1000,90,30,26,26,28,243
01646,1423111,52,04:27:00,175,014,0051,0071,0000,1000,90,30,26,26,28,244
01647,1423111,52,04:27:10,175,014,0051,0071,0000,1000,90,30,26,26,28,244
01648,1423111,52,04:27:20,175,014,0051,0071,0000,1000,90,30,26,26,28,248
01649,1423111,52,04:27:30,175,014,0051,0071,0000,1000,90,30,26,26,28,248
01650,1423111,52,04:27:40,175,014,0051,0071,0000,1000,90,30,26,26,28,247
01651,1423111,52,04:27:50,175,014,0051,0071,0000,1000,90,30,26,26,28,247
01652,1423111,52,04:28:00,175,014,0051,0072,0000,1000,90,30,26,26,28,253
01653,1423111,52,04:28:10,175,014,0051,0071,0000,1000,90,30,26,26,28,254
01654,1423111,52,04:28:20,175,014,0051,0071,0000,1000,90,30,26,26,28,250
01655,1423111,52,04:28:30,175,014,0051,0071,0000,1000,90,30,26,26,28,250
01656,1423111,52,04:28:40,175,014,0051,0071,0000,1000,90,30,26,26,28,254
01657,1423111,52,04:28:50,175,014,0051,0071,0000,1000,90,30,26,26,28,254
01658,1423111,52,04:29:00,175,014,0051,0071,0000,1000,90,30,26,26,28,245
01659,1423111,52,04:29:10,175,014,0051,0071,0000,1000,90,30,26,26,28,245
01660,1423111,52,04:29:20,175,014,0051,0071,0000,1000,90,30,26,26,28,252
01661,1423111,52,04:29:30,175,014,0051,0071,0000,1000,90,30,26,26,28,252
01662,1423111,52,04:29:40,175,014,0051,0071,0000,1000,90,30,26,26,28,248
01663,1423111,52,04:29:50,175,014,0051,0071,0000,1000,90,30,26,26,28,248
01664,1423111,52,04:30:00,175,014,0051,0071,0000,1000,90,30,26,26,28,242
01665,1423111,52,04:30:10,175,014,0051,0072,0000,1000,90,30,26,26,28,241
01666,1423111,52,04:30:20,175,014,0051,0072,0000,1000,90,30,26,26,28,241
01667,1423111,52,04:30:30,175,014,0051,0071,0000,1000,90,30,26,26,28,242
01668,1423111,52,04:30:40,175,014,0051,0072,0000,1000,90,30,26,26,28,249
01669,1423111,52,04:30:50,175,014,0051,0071,0000,1000,90,30,26,26,28,250
01670,1423111,52,04:31:00,175,014,0051,0071,0000,1000,90,30,26,26,28,246
01671,1423111,52,04:31:10,175,014,0051,0071,0000,1000,90,30,26,26,28,246
01672,1423111,52,04:31:20,175,014,0051,0071,0000,1000,90,30,26,26,28,246
01673,1423111,52,04:31:30,175,014,0051,0071,0000,1000,90,30,26,26,28,246
01674,1423111,52,04:31:40,175,014,0051,0071,0000,1000,90,30,26,26,28,246
01675,1423111,52,04:31:50,175,014,0051,0071,0000,1000,90,30,26,26,28,246
01676,1423111,52,04:31:50,178,003,0051,0071,0000,1000,B0,30,5,5,5,248
01677,1423111,52,04:32:00,001,000,0051,0071,0000,1000,90,30,0,0,0,141
01678,1423111,52,04:32:10,021,019,0051,0073,0000,1000,90,30,4,1,5,139
01679,1423111,52,04:32:20,051,019,0051,0074,0000,1000,90,30,10,5,12,137
01680,1423111,52,04:32:30,083,018,0051,0074,0000,1000,90,30,15,9,18,131
01681,1423111,52,04:32:40,107,016,0051,0075,0000,1000,90,30,18,13,22,253
01682,1423111,52,04:32:50,130,016,0051,0074,0000,1000,90,30,22,17,24,241
01683,1423111,52,04:33:00,150,016,0051,0073,0000,1000,90,30,24,21,25,247
01684,1423111,52,04:33:10,167,014,0051,0073,0000,1000,90,30,25,24,26,240
01685,1423111,52,04:33:20,175,014,0051,0072,0000,1000,90,30,26,25,27,243
01686,1423111,52,04:33:30,175,014,0051,0072,0000,1000,90,30,26,25,27,241
01687,1423111,52,04:33:40,175,014,0051,0072,0000,1000,90,30,26,25,27,247
01688,1423111,52,04:33:50,175,014,0051,0071,0000,1000,90,30,26,25,27,250
01689,1423111,52,04:34:00,175,014,0051,0072,0000,1000,90,30,26,25,27,250
01690,1423111,52,04:34:10,175,014,0051,0071,0000,1000,90,30,26,25,27,240
01691,1423111,52,04:34:20,175,014,0051,0071,0000,1000,90,30,26,25,27,242
01692,1423111,52,04:34:30,175,014,0051,0071,0000,1000,90,30,26,25,27,240
01693,1423111,52,04:34:40,175,014,0051,0071,0000,1000,90,30,26,26,27,245
01694,1423111,52,04:34:50,175,014,0051,0072,0000,1000,90,30,26,26,27,240
01695,1423111,52,04:35:00,175,014,0051,0071,0000,1000,90,30,26,26,27,246
01696,1423111,52,04:35:10,174,014,0051,0071,0000,1000,90,30,26,26,27,245
01697,1423111,52,04:35:20,175,014,0051,0071,0000,1000,90,30,26,26,27,246
01698,1423111,52,04:35:30,175,014,0051,0072,0000,1000,90,30,26,26,27,251
01699,1423111,52,04:35:40,175,014,0051,0071,0000,1000,90,30,26,26,27,254
01700,1423111,52,04:35:50,174,014,0051,0071,0000,1000,90,30,26,26,27,255
01701,1423111,52,04:36:00,174,014,0051,0071,0000,1000,90,30,26,26,27,248
01702,1423111,52,04:36:10,175,014,0051,0070,0000,1000,90,30,26,26,27,250
01703,1423111,52,04:36:20,174,014,0051,0071,0000,1000,90,30,26,26,27,248
01704,1423111,52,04:36:30,175,014,0051,0071,0000,1000,90,30,26,26,27,255
01705,1423111,52,04:36:40,174,014,0051,0070,0000,1000,90,30,26,26,27,249
01706,1423111,52,04:36:50,174,014,0051,0071,0000,1000,90,30,26,26,27,250
01707,1423111,52,04:37:00,174,014,0051,0071,0000,1000,90,30,26,26,27,255
01708,1423111,52,04:37:10,174,014,0051,0071,0000,1000,90,30,26,26,27,241
01709,1423111,52,04:37:20,174,014,0051,0072,0000,1000,90,30,26,26,27,240
01710,1423111,52,04:37:30,174,014,0051,0071,0000,1000,90,30,26,26,27,250
01711,1423111,52,04:37:40,174,014,0051,0072,0000,1000,90,30,26,26,27,255
01712,1423111,52,04:37:50,175,014,0051,0071,0000,1000,90,30,26,26,27,255
01713,1423111,52,04:38:00,174,014,0051,0071,0000,1000,90,30,26,26,27,245
01714,1423111,52,04:38:10,174,014,0051,0071,0000,1000,90,30,26,26,27,243
01715,1423111,52,04:38:20,174,014,0051,0072,0000,1000,90,30,26,26,27,242
01716,1423111,52,04:38:30,174,014,0051,0071,0000,1000,90,30,26,26,27,243
01717,1423111,52,04:38:40,174,014,0051,0071,0000,1000,90,30,26,26,27,245
01718,1423111,52,04:38:50,174,014,0051,0071,0000,1000,90,30,26,26,27,251
01719,1423111,52,04:39:00,174,014,0051,0071,0000,1000,90,30,26,26,27,254
01720,1423111,52,04:39:10,174,014,0051,0072,0000,1000,90,30,26,26,27,246
01721,1423111,52,04:39:20,174,014,0051,0071,0000,1000,90,30,26,26,27,247
01722,1423111,52,04:39:30,174,014,0051,0071,0000,1000,90,30,26,26,28,250
01723,1423111,52,04:39:40,174,014,0051,0071,0000,1000,90,30,26,26,27,243
01724,1423111,52,04:39:50,174,014,0051,0072,0000,1000,90,30,26,26,27,246
01725,1423111,52,04:40:00,174,014,0051,0071,0000,1000,90,30,26,26,27,255
01726,1423111,52,04:40:10,174,014,0051,0071,0000,1000,90,30,26,26,27,253
01727,1423111,52,04:40:20,174,014,0051,0071,0000,1000,90,30,26,26,27,255
01728,1423111,52,04:40:30,174,014,0051,0070,0000,1000,90,30,26,26,28,255
01729,1423111,52,04:40:40,174,014,0051,0071,0000,1000,90,30,26,26,27,247
01730,1423111,52,04:40:50,174,014,0051,0071,0000,1000,90,30,26,26,27,254
01731,1423111,52,04:41:00,174,014,0051,0072,0000,1000,90,30,26,26,27,248
01732,1423111,52,04:41:10,174,014,0051,0071,0000,1000,90,30,26,26,27,249
01733,1423111,52,04:41:20,174,014,0051,0071,0000,1000,90,30,26,26,27,251
01734,1423111,52,04:41:30,174,014,0052,0071,0000,1000,90,30,26,26,27,254
01735,1423111,52,04:41:40,174,014,0052,0071,0000,1000,90,30,26,26,27,248
01736,1423111,52,04:41:50,174,014,0052,0071,0000,1000,90,30,26,26,27,250
01737,1423111,52,04:41:50,175,011,0052,0071,0000,1000,B0,30,19,18,19,136
01738,1423111,52,04:41:50,154,000,0052,0072,0000,1000,B0,30,0,0,0,252
01739,1423111,52,04:42:00,010,010,0052,0072,0000,1000,90,30,1,0,1,128
01740,1423111,52,04:42:10,034,020,0052,0073,0000,1000,90,30,7,3,9,134
01741,1423111,52,04:42:20,066,018,0052,0074,0000,1000,90,30,13,7,15,132
01742,1423111,52,04:42:30,096,017,0052,0074,0000,1000,90,30,17,11,21,247
01743,1423111,52,04:42:40,122,016,0051,0074,0000,1000,90,30,20,15,23,255
01744,1423111,52,04:42:50,143,015,0051,0074,0000,1000,90,30,22,19,25,245
01745,1423111,52,04:43:00,163,015,0051,0074,0000,1000,90,30,25,22,26,254
01746,1423111,52,04:43:10,173,015,0051,0073,0000,1000,90,30,25,24,27,253
01747,1423111,52,04:43:20,174,014,0051,0072,0000,1000,90,30,25,25,26,248
01748,1423111,52,04:43:30,174,014,0051,0072,0000,1000,90,30,25,25,26,246
01749,1423111,52,04:43:40,174,014,0051,0071,0000,1000,90,30,25,25,27,242
01750,1423111,52,04:43:50,174,014,0051,0071,0000,1000,90,30,25,25,27,251
01751,1423111,52,04:44:00,174,014,0051,0071,0000,1000,90,30,26,25,27,251
01752,1423111,52,04:44:10,174,014,0051,0071,0000,1000,90,30,26,25,27,249
01753,1423111,52,04:44:20,174,014,0051,0071,0000,1000,90,30,26,25,27,251
01754,1423111,52,04:44:30,174,014,0051,0071,0000,1000,90,30,26,25,27,253
01755,1423111,52,04:44:40,174,014,0051,0072,0000,1000,90,30,26,25,27,248
01756,1423111,52,04:44:50,174,014,0051,0071,0000,1000,90,30,26,25,27,249
01757,1423111,52,04:45:00,174,014,0051,0072,0000,1000,90,30,26,25,27,255
01758,1423111,52,04:45:10,174,014,0051,0072,0000,1000,90,30,26,25,27,241
01759,1423111,52,04:45:20,174,014,0051,0071,0000,1000,90,30,26,25,27,240
01760,1423111,52,04:45:30,174,014,0051,0071,0000,1000,90,30,26,25,27,251
01761,1423111,52,04:45:40,174,014,0051,0072,0000,1000,90,30,26,25,27,254
01762,1423111,52,04:45:50,174,014,0051,0071,0000,1000,90,30,26,25,27,255
01763,1423111,52,04:46:00,174,014,0051,0072,0000,1000,90,30,26,25,27,251
01764,1423111,52,04:46:10,174,014,0051,0072,0000,1000,90,30,26,25,27,253
01765,1423111,52,04:46:20,174,014,0051,0072,0000,1000,90,30,26,25,27,255
01766,1423111,52,04:46:30,174,014,0051,0071,0000,1000,90,30,26,25,27,254
01767,1423111,52,04:46:40,174,014,0051,0071,0000,1000,90,30,26,25,27,248
01768,1423111,52,04:46:50,174,014,0051,0072,0000,1000,90,30,26,25,27,245
01769,1423111,52,04:47:00,174,014,0051,0072,0000,1000,90,30,26,25,27,240
01770,1423111,52,04:47:10,174,014,0051,0071,0000,1000,90,30,26,25,27,250
01771,1423111,52,04:47:20,174,014,0051,0072,0000,1000,90,30,26,25,27,251
01772,1423111,52,04:47:30,174,014,0051,0071,0000,1000,90,30,26,25,27,250
01773,1423111,52,04:47:40,174,014,0051,0071,0000,1000,90,30,26,26,27,255
01774,1423111,52,04:47:50,174,014,0051,0072,0000,1000,90,30,26,25,27,249
01775,1423111,52,04:48:00,174,014,0051,0072,0000,1000,90,30,26,25,27,242
01776,1423111,52,04:48:10,174,014,0051,0072,0000,1000,90,30,26,25,27,240
01777,1423111,52,04:48:20,174,014,0051,0072,0000,1000,90,30,26,25,27,242
01778,1423111,52,04:48:30,174,014,0051,0072,0000,1000,90,30,26,25,27,252
01779,1423111,52,04:48:40,174,014,0051,0071,0000,1000,90,30,26,25,27,249
01780,1423111,52,04:48:50,174,014,0051,0072,0000,1000,90,30,26,25,27,253
01781,1423111,52,04:49:00,174,014,0051,0071,0000,1000,90,30,26,25,27,251
01782,1423111,52,04:49:10,174,014,0051,0072,0000,1000,90,30,26,25,27,250
01783,1423111,52,04:49:20,174,014,0051,0072,0000,1000,90,30,26,25,27,248
01784,1423111,52,04:49:30,174,014,0051,0072,0000,1000,90,30,26,25,27,254
01785,1423111,52,04:49:40,174,014,0051,0072,0000,1000,90,30,26,25,27,248
01786,1423111,52,04:49:50,174,014,0051,0072,0000,1000,90,30,26,25,27,250
01787,1423111,52,04:50:00,174,014,0051,0071,0000,1000,90,30,26,25,27,245
01788,1423111,52,04:50:10,174,014,0051,0072,0000,1000,90,30,26,25,27,248
01789,1423111,52,04:50:20,174,014,0051,0072,0000,1000,90,30,26,25,27,250
01790,1423111,52,04:50:30,174,014,0051,0071,0000,1000,90,30,26,25,27,240
01791,1423111,52,04:50:40,174,014,0051,0072,0000,1000,90,30,26,25,27,245
01792,1423111,52,04:50:50,174,014,0051,0072,0000,1000,90,30,26,25,27,247
01793,1423111,52,04:51:00,174,014,0051,0072,0000,1000,90,30,26,25,27,242
01794,1423111,52,04:51:10,174,014,0051,0072,0000,1000,90,30,26,25,27,244
01795,1423111,52,04:51:20,174,014,0051,0072,0000,1000,90,30,26,25,27,246
01796,1423111,52,04:51:30,174,014,0051,0072,0000,1000,90,30,26,25,27,244
01797,1423111,52,04:51:40,174,014,0051,0071,0000,1000,90,30,26,25,27,241
01798,1423111,52,04:51:50,174,014,0051,0071,0000,1000,90,30,26,25,27,255
01799,1423111,52,04:51:50,177,003,0051,0072,0000,1000,B0,30,5,5,5,242
01800,1423111,52,04:52:00,001,000,0051,0072,0000,1000,90,30,0,0,0,134
01801,1423111,52,04:52:10,022,018,0051,0074,0000,1000,90,30,4,1,4,137
01802,1423111,52,04:52:20,051,019,0051,0074,0000,1000,90,30,10,5,12,141
01803,1423111,52,04:52:30,084,017,0051,0074,0000,1000,90,30,15,9,18,136
01804,1423111,52,04:52:40,110,017,0051,0074,0000,1000,90,30,19,13,22,255
01805,1423111,52,04:52:50,133,015,0051,0074,0000,1000,90,30,22,17,24,246
01806,1423111,52,04:53:00,155,015,0051,0074,0000,1000,90,30,24,21,25,243
01807,1423111,52,04:53:10,171,014,0051,0073,0000,1000,90,30,25,24,26,244
01808,1423111,52,04:53:20,174,014,0051,0072,0000,1000,90,30,25,24,26,252
01809,1423111,52,04:53:30,174,014,0051,0072,0000,1000,90,30,25,25,26,253
01810,1423111,52,04:53:40,174,014,0051,0072,0000,1000,90,30,25,25,26,242
01811,1423111,52,04:53:50,174,014,0051,0072,0000,1000,90,30,25,25,26,242
01812,1423111,52,04:54:00,174,014,0051,0072,0000,1000,90,30,25,25,26,243
01813,1423111,52,04:54:10,174,014,0051,0071,0000,1000,90,30,25,25,27,241
01814,1423111,52,04:54:20,174,014,0051,0072,0000,1000,90,30,25,25,27,246
01815,1423111,52,04:54:30,174,014,0051,0071,0000,1000,90,30,25,25,27,245
01816,1423111,52,04:54:40,174,014,0051,0072,0000,1000,90,30,25,25,27,242
01817,1423111,52,04:54:50,174,014,0051,0072,0000,1000,90,30,25,25,27,242
01818,1423111,52,04:55:00,174,014,0051,0072,0000,1000,90,30,25,25,27,249
01819,1423111,52,04:55:10,174,014,0051,0072,0000,1000,90,30,26,25,27,250
01820,1423111,52,04:55:20,174,014,0051,0072,0000,1000,90,30,26,25,27,243
01821,1423111,52,04:55:30,174,014,0051,0072,0000,1000,90,30,26,25,27,243
01822,1423111,52,04:55:40,173,015,0051,0072,0000,1000,90,30,26,25,27,241
01823,1423111,52,04:55:50,174,014,0051,0072,0000,1000,90,30,26,25,27,247
01824,1423111,52,04:56:00,174,014,0050,0072,0000,1000,90,30,26,25,27,247
01825,1423111,52,04:56:10,173,015,0051,0072,0000,1000,90,30,26,25,27,240
01826,1423111,52,04:56:20,174,014,0051,0071,0000,1000,90,30,26,25,27,245
01827,1423111,52,04:56:30,174,014,0050,0071,0000,1000,90,30,26,25,27,244
01828,1423111,52,04:56:40,173,015,0050,0071,0000,1000,90,30,26,25,27,250
01829,1423111,52,04:56:50,174,014,0050,0071,0000,1000,90,30,26,25,27,252
01830,1423111,52,04:57:00,174,014,0050,0072,0000,1000,90,30,26,25,27,243
01831,1423111,52,04:57:10,174,014,0050,0071,0000,1000,90,30,26,25,27,240
01832,1423111,52,04:57:20,173,015,0050,0072,0000,1000,90,30,26,25,27,245
01833,1423111,52,04:57:30,174,014,0050,0071,0000,1000,90,30,26,25,27,240
01834,1423111,52,04:57:40,174,014,0050,0072,0000,1000,90,30,26,25,27,243
01835,1423111,52,04:57:50,174,014,0050,0072,0000,1000,90,30,26,25,27,243
01836,1423111,52,04:58:00,174,014,0050,0071,0000,1000,90,30,26,25,27,249
01837,1423111,52,04:58:10,173,015,0050,0071,0000,1000,90,30,26,25,27,255
01838,1423111,52,04:58:20,173,015,0050,0072,0000,1000,90,30,26,25,27,240
01839,1423111,52,04:58:30,174,014,0050,0071,0000,1000,90,30,26,25,27,245
01840,1423111,52,04:58:40,173,015,0050,0072,0000,1000,90,30,26,25,27,249
01841,1423111,52,04:58:50,174,014,0050,0071,0000,1000,90,30,26,25,27,252
01842,1423111,52,04:59:00,174,014,0050,0071,0000,1000,90,30,26,25,27,251
01843,1423111,52,04:59:10,173,015,0049,0071,0000,1000,90,30,26,25,27,245
01844,1423111,52,04:59:20,174,014,0049,0072,0000,1000,90,30,26,25,27,244
01845,1423111,52,04:59:30,173,015,0049,0071,0000,1000,90,30,26,25,27,241
01846,1423111,52,04:59:40,173,015,0049,0072,0000,1000,90,30,26,25,27,246
01847,1423111,52,04:59:50,173,015,0049,0072,0000,1000,90,30,26,25,27,246
01848,1423111,52,05:00:00,174,014,0049,0072,0000,1000,90,30,26,25,27,247
01849,1423111,52,05:00:10,173,015,0049,0072,0000,1000,90,30,26,25,27,241
01850,1423111,52,05:00:20,173,015,0049,0072,0000,1000,90,30,26,25,27,250
01851,1423111,52,05:00:30,174,014,0048,0072,0000,1000,90,30,26,25,27,253
01852,1423111,52,05:00:40,173,015,0048,0071,0000,1000,90,30,26,25,27,252
01853,1423111,52,05:00:50,173,015,0049,0071,0000,1000,90,30,26,25,27,253
01854,1423111,52,05:01:00,173,015,0048,0071,0000,1000,90,30,26,25,27,255
01855,1423111,52,05:01:10,173,015,0048,0071,0000,1000,90,30,26,25,27,255
01856,1423111,52,05:01:20,173,015,0048,0072,0000,1000,90,30,26,25,27,252
01857,1423111,52,05:01:30,173,015,0048,0071,0000,1000,90,30,26,25,27,255
01858,1423111,52,05:01:40,173,015,0048,0071,0000,1000,90,30,26,25,27,247
01859,1423111,52,05:01:50,173,015,0048,0072,0000,1000,90,30,26,25,27,244
01860,1423111,52,05:01:50,174,011,0048,0073,0000,1000,B0,30,18,17,19,134
01861,1423111,52,05:01:50,153,000,0049,0072,0000,1000,B0,30,0,0,0,247
01862,1423111,52,05:02:00,010,010,0049,0072,0000,1000,90,30,1,0,1,142
01863,1423111,52,05:02:10,034,020,0049,0074,0000,1000,90,30,7,3,9,128
01864,1423111,52,05:02:20,067,017,0048,0075,0000,1000,90,30,13,7,15,141
01865,1423111,52,05:02:30,098,016,0048,0074,0000,1000,90,30,16,10,20,253
01866,1423111,52,05:02:40,124,016,0048,0074,0000,1000,90,30,20,16,23,255
01867,1423111,52,05:02:50,146,015,0049,0074,0000,1000,90,30,23,20,25,249
01868,1423111,52,05:03:00,167,014,0048,0074,0000,1000,90,30,25,22,26,246
01869,1423111,52,05:03:10,173,014,0048,0074,0000,1000,90,30,25,24,26,245
01870,1423111,52,05:03:20,174,014,0049,0074,0000,1000,90,30,25,24,26,248
01871,1423111,52,05:03:30,173,014,0049,0072,0000,1000,90,30,25,24,26,249
01872,1423111,52,05:03:40,173,014,0049,0073,0000,1000,90,30,25,24,26,252
01873,1423111,52,05:03:50,173,014,0049,0072,0000,1000,90,30,25,25,26,252
01874,1423111,52,05:04:00,173,014,0049,0072,0000,1000,90,30,25,25,26,249
01875,1423111,52,05:04:10,173,014,0049,0072,0000,1000,90,30,25,25,26,249
01876,1423111,52,05:04:20,173,014,0049,0072,0000,1000,90,30,25,25,26,249
01877,1423111,52,05:04:30,173,014,0049,0072,0000,1000,90,30,25,25,26,249
01878,1423111,52,05:04:40,173,014,0049,0072,0000,1000,90,30,25,25,26,241
01879,1423111,52,05:04:50,173,014,0049,0073,0000,1000,90,30,25,25,26,240
01880,1423111,52,05:05:00,173,014,0049,0071,0000,1000,90,30,25,25,26,240
01881,1423111,52,05:05:10,173,014,0049,0073,0000,1000,90,30,25,25,26,242
01882,1423111,52,05:05:20,173,014,0050,0072,0000,1000,90,30,25,25,27,250
01883,1423111,52,05:05:30,173,014,0050,0072,0000,1000,90,30,25,25,27,250
01884,1423111,52,05:05:40,173,014,0050,0071,0000,1000,90,30,25,25,26,248
01885,1423111,52,05:05:50,173,014,0050,0072,0000,1000,90,30,25,25,26,251
01886,1423111,52,05:06:00,173,014,0050,0072,0000,1000,90,30,25,25,27,255
01887,1423111,52,05:06:10,173,014,0050,0072,0000,1000,90,30,25,25,27,255
01888,1423111,52,05:06:20,173,014,0050,0071,0000,1000,90,30,25,25,27,240
01889,1423111,52,05:06:30,173,014,0050,0072,0000,1000,90,30,25,25,27,243
01890,1423111,52,05:06:40,173,014,0050,0072,0000,1000,90,30,25,25,27,252
01891,1423111,52,05:06:50,173,014,0050,0072,0000,1000,90,30,25,25,27,252
01892,1423111,52,05:07:00,173,014,0050,0072,0000,1000,90,30,25,25,27,251
01893,1423111,52,05:07:10,173,014,0050,0073,0000,1000,90,30,25,25,27,250
01894,1423111,52,05:07:20,173,014,0051,0072,0000,1000,90,30,25,25,27,254
01895,1423111,52,05:07:30,173,014,0050,0072,0000,1000,90,30,25,25,27,255
01896,1423111,52,05:07:40,173,014,0051,0073,0000,1000,90,30,25,25,27,251
01897,1423111,52,05:07:50,173,014,0051,0073,0000,1000,90,30,25,25,27,251
01898,1423111,52,05:08:00,173,014,0051,0072,0000,1000,90,30,25,25,27,255
01899,1423111,52,05:08:10,173,014,0051,0072,0000,1000,90,30,25,25,27,255
01900,1423111,52,05:08:20,173,014,0051,0072,0000,1000,90,30,25,25,27,253
01901,1423111,52,05:08:30,173,014,0051,0073,0000,1000,90,30,25,25,27,252
01902,1423111,52,05:08:40,173,014,0051,0072,0000,1000,90,30,25,25,27,249
01903,1423111,52,05:08:50,173,014,0051,0073,0000,1000,90,30,25,25,27,248
01904,1423111,52,05:09:00,173,014,0051,0072,0000,1000,90,30,25,25,27,250
01905,1423111,52,05:09:10,173,014,0051,0072,0000,1000,90,30,25,25,27,250
01906,1423111,52,05:09:20,173,014,0051,0072,0000,1000,90,30,25,25,27,250
01907,1423111,52,05:09:30,173,014,0051,0072,0000,1000,90,30,25,25,27,250
01908,1423111,52,05:09:40,173,014,0051,0072,0000,1000,90,30,25,25,27,242
01909,1423111,52,05:09:50,173,014,0051,0072,0000,1000,90,30,25,25,27,242
01910,1423111,52,05:10:00,173,014,0051,0072,0000,1000,90,30,25,25,27,247
01911,1423111,52,05:10:10,173,014,0051,0072,0000,1000,90,30,25,25,27,247
01912,1423111,52,05:10:20,173,014,0051,0073,0000,1000,90,30,25,25,27,246
01913,1423111,52,05:10:30,173,014,0051,0072,0000,1000,90,30,25,25,27,247
01914,1423111,52,05:10:40,173,014,0051,0072,0000,1000,90,30,25,25,27,247
01915,1423111,52,05:10:50,173,014,0051,0073,0000,1000,90,30,25,25,27,246
01916,1423111,52,05:11:00,173,014,0051,0073,0000,1000,90,30,25,25,27,241
01917,1423111,52,05:11:10,173,014,0051,0072,0000,1000,90,30,25,25,27,240
01918,1423111,52,05:11:20,173,014,0051,0072,0000,1000,90,30,25,25,27,252
01919,1423111,52,05:11:30,173,014,0051,0072,0000,1000,90,30,25,25,27,252
01920,1423111,52,05:11:40,173,014,0051,0072,0000,1000,90,30,25,25,27,241
01921,1423111,52,05:11:50,173,014,0051,0072,0000,1000,90,30,25,25,27,241
01922,1423111,52,05:11:50,176,003,0051,0072,0000,1000,B0,30,5,5,5,248
01923,1423111,52,05:12:00,001,000,0051,0073,0000,1000,90,30,0,0,0,130
01924,1423111,52,05:12:10,022,018,0051,0074,0000,1000,90,30,4,1,4,138
01925,1423111,52,05:12:20,051,019,0051,0074,0000,1000,90,30,10,5,12,140
01926,1423111,52,05:12:30,084,016,0051,0075,0000,1000,90,30,15,9,18,139
01927,1423111,52,05:12:40,111,017,0051,0075,0000,1000,90,30,19,13,22,250
01928,1423111,52,05:12:50,136,016,0051,0075,0000,1000,90,30,22,18,24,245
01929,1423111,52,05:13:00,157,015,0051,0075,0000,1000,90,30,24,22,25,250
01930,1423111,52,05:13:10,171,014,0051,0075,0000,1000,90,30,25,24,26,242
01931,1423111,52,05:13:20,173,013,0051,0073,0000,1000,90,30,24,24,26,242
01932,1423111,52,05:13:30,173,014,0051,0074,0000,1000,90,30,25,24,26,241
01933,1423111,52,05:13:40,173,014,0051,0073,0000,1000,90,30,25,24,26,240
01934,1423111,52,05:13:50,173,014,0051,0073,0000,1000,90,30,25,24,26,246
01935,1423111,52,05:14:00,173,014,0051,0072,0000,1000,90,30,25,24,26,244
01936,1423111,52,05:14:10,173,014,0051,0072,0000,1000,90,30,25,24,26,246
01937,1423111,52,05:14:20,173,014,0051,0073,0000,1000,90,30,25,25,26,244
01938,1423111,52,05:14:30,173,014,0051,0072,0000,1000,90,30,25,24,26,250
01939,1423111,52,05:14:40,173,014,0051,0072,0000,1000,90,30,25,25,26,253
01940,1423111,52,05:14:50,173,014,0051,0073,0000,1000,90,30,25,25,26,243
01941,1423111,52,05:15:00,173,014,0051,0072,0000,1000,90,30,25,25,26,247
01942,1423111,52,05:15:10,173,014,0052,0073,0000,1000,90,30,25,25,26,247
01943,1423111,52,05:15:20,173,014,0052,0073,0000,1000,90,30,25,25,26,245
