SerialNumber,Type,SubType,UnitID,FirmwareVersion,FileID,StartTime,DataState,HasGaps
1330515,UsbEnhanced,USB,ZH2,513,91,01.01.2022 11:11:11,Complete,False

OrganID,KidneySide,BloodType,CrossClampTime&Date,CrossClampTimezone,TotalIschemicTime,PerfusateLot,PerfusateExpirationDate,PerfusateUsed,Cannula,CannulaExpirationDate,CassetteLot#,CasetteExpirationDate
Test2,Left,O,,,,,,,,,,

SequentialRecordNumber,SerialNumber,FileID,InfuseTime,FlowRate,OrganResistance,IceContainerTemperature,InfuseTemperature,Error1,Error2,State,PressureSet,AveragePressure,DiastolicPressure,SystolicPressure,Checksum
00318,1330515,91,00:49:50,128,021,0018,0105,0000,0000,90,30,28,28,29,249
00319,1330515,91,00:50:00,129,022,0018,0105,0000,0000,90,30,29,28,29,246
00320,1330515,91,00:50:10,129,022,0017,0105,0000,0000,90,30,29,28,30,250
00321,1330515,91,00:50:20,129,022,0017,0104,0000,0000,90,30,29,29,30,248
00322,1330515,91,00:50:30,129,022,0017,0106,0000,0000,90,30,29,29,30,248
00323,1330515,91,00:50:40,129,022,0017,0105,0000,0000,90,30,29,29,30,253
00324,1330515,91,00:50:50,129,022,0017,0104,0000,0000,90,30,29,29,30,250
00325,1330515,91,00:51:00,129,022,0017,0103,0000,0000,90,30,29,29,30,248
00326,1330515,91,00:51:10,129,022,0018,0104,0000,0000,90,30,29,29,30,242
00327,1330515,91,00:51:20,129,022,0017,0104,0000,0000,90,30,29,29,30,255
00328,1330515,91,00:51:30,129,022,0018,0105,0000,0000,90,30,29,29,30,255
00329,1330515,91,00:51:40,129,022,0018,0104,0000,0000,90,30,29,29,30,248
00330,1330515,91,00:51:50,129,022,0018,0104,0000,0000,90,30,29,29,30,241
00331,1330515,91,00:52:00,129,022,0018,0104,0000,0000,90,30,29,29,30,246
00332,1330515,91,00:52:10,126,023,0018,0105,0000,0000,90,30,29,28,30,250
00333,1330515,91,00:52:20,126,023,0018,0104,0000,0000,90,30,29,28,30,249
00334,1330515,91,00:52:30,126,023,0018,0105,0000,0000,90,30,29,28,30,254
00335,1330515,91,00:52:40,126,023,0017,0104,0000,0000,90,30,29,28,30,246
00336,1330515,91,00:52:50,126,023,0018,0105,0000,0000,90,30,29,28,30,250
00337,1330515,91,00:53:00,126,023,0017,0104,0000,0000,90,30,29,28,30,241
00338,1330515,91,00:53:10,126,023,0018,0104,0000,0000,90,30,29,28,30,240
00339,1330515,91,00:53:20,126,023,0018,0104,0000,0000,90,30,29,28,30,242
00340,1330515,91,00:53:30,126,023,0018,0104,0000,0000,90,30,29,28,30,253
00341,1330515,91,00:53:40,126,023,0017,0104,0000,0000,90,30,29,28,30,244
00342,1330515,91,00:53:50,126,023,0018,0105,0000,0000,90,30,29,28,30,248
00343,1330515,91,00:54:00,126,023,0018,0104,0000,0000,90,30,29,28,30,250
00344,1330515,91,00:54:10,127,022,0018,0104,0000,0000,90,30,29,28,30,252
00345,1330515,91,00:54:20,126,023,0018,0104,0000,0000,90,30,29,28,30,254
00346,1330515,91,00:54:30,126,023,0018,0104,0000,0000,90,30,29,28,30,252
00347,1330515,91,00:54:40,127,022,0018,0104,0000,0000,90,30,29,28,30,250
00348,1330515,91,00:54:50,127,022,0018,0104,0000,0000,90,30,29,28,30,244
00349,1330515,91,00:55:00,126,023,0018,0104,0000,0000,90,30,29,28,30,241
00350,1330515,91,00:55:10,126,023,0018,0104,0000,0000,90,30,29,28,30,248
00351,1330515,91,00:55:20,126,023,0017,0104,0000,0000,90,30,29,28,30,245
00352,1330515,91,00:55:30,127,022,0017,0104,0000,0000,90,30,29,29,30,246
00353,1330515,91,00:55:40,127,022,0018,0104,0000,0000,90,30,29,28,30,254
00354,1330515,91,00:55:50,127,022,0018,0104,0000,0000,90,30,29,28,30,248
00355,1330515,91,00:56:00,127,022,0018,0103,0000,0000,90,30,29,28,30,248
00356,1330515,91,00:56:10,127,022,0018,0103,0000,0000,90,30,29,28,30,250
00357,1330515,91,00:56:20,127,022,0018,0103,0000,0000,90,30,29,28,30,248
00358,1330515,91,00:56:30,127,022,0018,0103,0000,0000,90,30,29,28,30,246
00359,1330515,91,00:56:40,127,022,0018,0103,0000,0000,90,30,29,28,30,240
00360,1330515,91,00:56:50,127,022,0018,0103,0000,0000,90,30,29,28,30,251
00361,1330515,91,00:57:00,127,022,0018,0103,0000,0000,90,30,29,28,30,254
00362,1330515,91,00:57:10,127,022,0018,0103,0000,0000,90,30,29,28,30,252
00363,1330515,91,00:57:20,127,022,0018,0103,0000,0000,90,30,29,28,30,254
00364,1330515,91,00:57:30,127,022,0018,0102,0000,0000,90,30,29,28,30,249
00365,1330515,91,00:57:40,127,022,0018,0102,0000,0000,90,30,29,28,30,255
00366,1330515,91,00:57:50,125,023,0018,0103,0000,0000,90,30,29,28,30,255
00367,1330515,91,00:58:00,126,023,0018,0102,0000,0000,90,30,29,28,30,246
00368,1330515,91,00:58:00,126,022,0018,0102,0000,0000,B0,30,27,26,27,133
00369,1330515,91,00:58:00,137,000,0018,0102,0000,0000,B0,30,0,0,0,242
00370,1330515,91,00:58:10,004,050,0018,0103,0000,0000,90,30,2,1,2,132
00371,1330515,91,00:58:20,021,033,0018,0104,0000,0000,90,30,7,5,7,135
00372,1330515,91,00:58:30,046,028,0018,0105,0000,0000,90,30,13,9,14,131
00373,1330515,91,00:58:40,069,026,0018,0105,0000,0000,90,30,18,15,19,248
00374,1330515,91,00:58:50,088,023,0018,0104,0000,0000,90,30,21,18,23,251
00375,1330515,91,00:59:00,102,022,0018,0104,0000,0000,90,30,23,21,25,242
00376,1330515,91,00:59:10,110,023,0018,0103,0000,0000,90,30,26,24,27,247
00377,1330515,91,00:59:20,115,023,0018,0103,0000,0000,90,30,27,26,28,252
00378,1330515,91,00:59:30,112,025,0018,0103,0000,0000,90,30,28,27,29,252
00379,1330515,91,00:59:40,112,025,0018,0102,0000,0000,90,30,28,27,30,243
00380,1330515,91,00:59:50,104,027,0018,0102,0000,0000,90,30,29,28,31,254
00381,1330515,91,01:00:00,094,031,0018,0102,0000,0000,90,30,30,28,32,243
00382,1330515,91,01:00:10,085,035,0018,0102,0000,0000,90,30,29,28,32,253
00383,1330515,91,01:00:20,079,036,0018,0102,0000,0000,90,30,29,27,31,243
00384,1330515,91,01:00:30,074,039,0018,0102,0000,0000,90,30,29,26,31,246
00385,1330515,91,01:00:40,070,040,0018,0102,0000,0000,90,30,28,26,31,251
00386,1330515,91,01:00:50,066,043,0018,0103,0000,0000,90,30,29,26,31,253
00387,1330515,91,01:01:00,062,045,0018,0104,0000,0000,90,30,28,26,30,253
00388,1330515,91,01:01:10,061,045,0018,0103,0000,0000,90,30,28,26,30,247
00389,1330515,91,01:01:20,059,047,0018,0103,0000,0000,90,30,28,26,30,252
00390,1330515,91,01:01:30,055,052,0018,0103,0000,0000,90,30,29,27,31,252
00391,1330515,91,01:01:40,054,051,0018,0104,0000,0000,90,30,28,27,30,255
00392,1330515,91,01:01:50,051,054,0018,0104,0000,0000,90,30,28,26,30,252
00393,1330515,91,01:02:00,052,051,0018,0103,0000,0000,90,30,27,25,29,254
00394,1330515,91,01:02:10,054,050,0018,0104,0000,0000,90,30,27,25,29,248
00395,1330515,91,01:02:20,052,053,0018,0103,0000,0000,90,30,28,25,29,247
00396,1330515,91,01:02:30,052,053,0018,0104,0000,0000,90,30,28,26,30,249
00397,1330515,91,01:02:40,053,050,0018,0104,0000,0000,90,30,27,25,29,249
00398,1330515,91,01:02:50,054,050,0018,0104,0000,0000,90,30,27,25,29,240
00399,1330515,91,01:03:00,056,048,0018,0104,0000,0000,90,30,27,25,29,254
00400,1330515,91,01:03:10,060,043,0018,0104,0000,0000,90,30,26,24,28,247
00401,1330515,91,01:03:20,066,039,0018,0104,0000,0000,90,30,26,24,28,254
00402,1330515,91,01:03:30,071,036,0018,0103,0000,0000,90,30,26,23,28,245
00403,1330515,91,01:03:40,078,033,0018,0103,0000,0000,90,30,26,24,28,248
00404,1330515,91,01:03:50,081,032,0018,0103,0000,0000,90,30,26,24,28,249
00405,1330515,91,01:04:00,086,030,0018,0102,0000,0000,90,30,26,24,28,254
00406,1330515,91,01:04:10,090,030,0018,0101,0000,0000,90,30,27,25,29,249
00407,1330515,91,01:04:20,092,029,0018,0101,0000,0000,90,30,27,25,29,241
00408,1330515,91,01:04:30,097,027,0018,0101,0000,0000,90,30,27,25,28,245
00409,1330515,91,01:04:40,098,027,0018,0101,0000,0000,90,30,27,25,29,253
00410,1330515,91,01:04:50,101,026,0018,0101,0000,0000,90,30,27,26,29,247
00411,1330515,91,01:05:00,104,025,0018,0099,0000,0000,90,30,27,25,29,247
00412,1330515,91,01:05:10,107,025,0018,0098,0000,0000,90,30,27,25,29,247
00413,1330515,91,01:05:20,107,025,0017,0099,0000,0000,90,30,27,26,29,248
00414,1330515,91,01:05:30,111,025,0018,0099,0000,0000,90,30,28,26,29,249
00415,1330515,91,01:05:40,111,024,0018,0099,0000,0000,90,30,27,26,29,241
00416,1330515,91,01:05:50,113,023,0018,0098,0000,0000,90,30,27,26,29,247
00417,1330515,91,01:06:00,113,024,0018,0097,0000,0000,90,30,28,27,30,254
00418,1330515,91,01:06:10,107,027,0018,0098,0000,0000,90,30,29,27,31,249
00419,1330515,91,01:06:20,105,026,0018,0098,0000,0000,90,30,28,26,30,249
00420,1330515,91,01:06:30,106,025,0018,0098,0000,0000,90,30,27,26,29,245
00421,1330515,91,01:06:40,109,025,0018,0098,0000,0000,90,30,28,26,29,243
00422,1330515,91,01:06:50,108,025,0018,0098,0000,0000,90,30,28,27,30,249
00423,1330515,91,01:07:00,107,026,0018,0098,0000,0000,90,30,28,27,30,240
00424,1330515,91,01:07:10,107,026,0018,0097,0000,0000,90,30,28,26,29,240
00425,1330515,91,01:07:20,109,025,0018,0097,0000,0000,90,30,28,26,30,247
00426,1330515,91,01:07:30,109,025,0018,0096,0000,0000,90,30,28,27,30,245
00427,1330515,91,01:07:40,108,025,0018,0096,0000,0000,90,30,27,26,29,244
00428,1330515,91,01:07:50,113,023,0018,0096,0000,0000,90,30,27,26,29,246
00429,1330515,91,01:08:00,118,022,0018,0096,0000,0000,90,30,27,26,28,246
00430,1330515,91,01:08:00,128,009,0018,0096,0000,0000,B0,30,12,11,12,132
00431,1330515,91,01:08:10,000,000,0018,0096,0000,0000,90,30,0,0,0,143
00432,1330515,91,01:08:20,010,040,0018,0097,0000,0000,90,30,4,2,4,137
00433,1330515,91,01:08:30,033,030,0018,0100,0000,0000,90,30,10,6,10,131
00434,1330515,91,01:08:40,060,025,0018,0099,0000,0000,90,30,15,12,17,242
00435,1330515,91,01:08:50,080,023,0018,0099,0000,0000,90,30,19,16,21,247
00436,1330515,91,01:09:00,096,022,0018,0098,0000,0000,90,30,22,20,24,255
00437,1330515,91,01:09:10,110,022,0018,0097,0000,0000,90,30,25,22,26,248
00438,1330515,91,01:09:20,118,022,0018,0097,0000,0000,90,30,26,24,27,248
00439,1330515,91,01:09:30,126,021,0018,0096,0000,0000,90,30,27,25,28,248
00440,1330515,91,01:09:40,129,021,0018,0096,0000,0000,90,30,28,27,29,242
00441,1330515,91,01:09:50,127,022,0018,0095,0000,0000,90,30,29,28,30,250
00442,1330515,91,01:10:00,121,023,0018,0095,0000,0000,90,30,29,27,30,252
00443,1330515,91,01:10:10,116,025,0018,0096,0000,0000,90,30,30,28,31,251
00444,1330515,91,01:10:20,109,027,0018,0095,0000,0000,90,30,30,28,31,240
00445,1330515,91,01:10:30,096,031,0018,0095,0000,0000,90,30,30,28,32,243
00446,1330515,91,01:10:40,090,032,0018,0095,0000,0000,90,30,29,28,31,249
00447,1330515,91,01:10:50,082,035,0018,0096,0000,0000,90,30,29,27,31,241
00448,1330515,91,01:11:00,078,037,0018,0096,0000,0000,90,30,29,26,31,252
00449,1330515,91,01:11:10,075,038,0018,0096,0000,0000,90,30,29,26,31,254
00450,1330515,91,01:11:20,073,038,0018,0097,0000,0000,90,30,28,26,30,242
00451,1330515,91,01:11:30,074,036,0018,0097,0000,0000,90,30,27,25,29,255
00452,1330515,91,01:11:40,079,032,0018,0097,0000,0000,90,30,26,24,28,243
00453,1330515,91,01:11:50,086,030,0018,0097,0000,0000,90,30,26,23,28,246
00454,1330515,91,01:12:00,091,027,0018,0096,0000,0000,90,30,25,23,28,245
00455,1330515,91,01:12:10,102,024,0018,0096,0000,0000,90,30,25,23,27,242
00456,1330515,91,01:12:20,114,021,0018,0095,0000,0000,90,30,25,23,26,242
00457,1330515,91,01:12:30,127,020,0018,0095,0000,0000,90,30,26,24,27,246
00458,1330515,91,01:12:40,133,018,0018,0093,0000,0000,90,30,25,24,26,244
00459,1330515,91,01:12:50,133,017,0018,0094,0000,0000,90,30,23,23,24,255
00460,1330515,91,01:13:00,133,016,0018,0093,0000,0000,90,30,22,22,24,247
00461,1330515,91,01:13:10,133,016,0018,0094,0000,0000,90,30,22,21,23,244
00462,1330515,91,01:13:20,133,015,0018,0093,0000,0000,90,30,21,21,22,242
00463,1330515,91,01:13:30,133,015,0018,0092,0000,0000,90,30,21,21,23,242
00464,1330515,91,01:13:40,133,015,0018,0092,0000,0000,90,30,21,20,22,242
00465,1330515,91,01:13:50,133,015,0018,0093,0000,0000,90,30,21,20,22,243
00466,1330515,91,01:14:00,133,015,0018,0092,0000,0000,90,30,21,21,22,242
00467,1330515,91,01:14:10,133,015,0018,0093,0000,0000,90,30,21,21,23,242
00468,1330515,91,01:14:20,133,015,0018,0093,0000,0000,90,30,21,20,22,254
00469,1330515,91,01:14:30,133,015,0018,0093,0000,0000,90,30,21,20,22,254
00470,1330515,91,01:14:40,133,016,0018,0093,0000,0000,90,30,22,20,23,240
00471,1330515,91,01:14:50,133,015,0018,0092,0000,0000,90,30,21,20,22,240
00472,1330515,91,01:15:00,133,015,0018,0092,0000,0000,90,30,21,20,22,247
00473,1330515,91,01:15:10,133,015,0018,0092,0000,0000,90,30,21,20,22,247
00474,1330515,91,01:15:20,133,015,0018,0092,0000,0000,90,30,21,20,22,243
00475,1330515,91,01:15:30,132,015,0018,0092,0000,0000,90,30,21,20,23,243
00476,1330515,91,01:15:40,132,015,0018,0092,0000,0000,90,30,21,20,22,246
00477,1330515,91,01:15:50,132,015,0018,0092,0000,0000,90,30,21,20,22,246
00478,1330515,91,01:16:00,132,016,0018,0092,0000,0000,90,30,22,21,23,255
00479,1330515,91,01:16:10,132,017,0018,0092,0000,0000,90,30,23,22,24,251
00480,1330515,91,01:16:20,132,017,0018,0091,0000,0000,90,30,23,22,25,252
00481,1330515,91,01:16:30,132,018,0018,0091,0000,0000,90,30,25,23,25,244
00482,1330515,91,01:16:40,132,019,0018,0091,0000,0000,90,30,26,24,27,247
00483,1330515,91,01:16:50,132,019,0018,0091,0000,0000,90,30,26,25,28,249
00484,1330515,91,01:17:00,132,019,0017,0091,0000,0000,90,30,26,25,27,250
00485,1330515,91,01:17:10,132,019,0018,0091,0000,0000,90,30,26,25,27,245
00486,1330515,91,01:17:20,132,019,0018,0092,0000,0000,90,30,26,24,27,247
00487,1330515,91,01:17:30,132,018,0017,0090,0000,0000,90,30,25,24,27,248
00488,1330515,91,01:17:40,132,019,0018,0091,0000,0000,90,30,26,24,27,252
00489,1330515,91,01:17:50,132,019,0018,0091,0000,0000,90,30,26,25,27,253
00490,1330515,91,01:18:00,132,019,0018,0090,0000,0000,90,30,26,25,27,254
00491,1330515,91,01:18:00,132,018,0018,0091,0000,0000,B0,30,24,22,25,131
00492,1330515,91,01:18:00,135,000,0018,0091,0000,0000,B0,30,0,0,0,253
00493,1330515,91,01:18:10,005,000,0018,0091,0000,0000,90,30,0,0,0,132
00494,1330515,91,01:18:20,024,020,0018,0093,0000,0000,90,30,5,2,6,130
00495,1330515,91,01:18:30,052,023,0018,0094,0000,0000,90,30,12,7,13,135
00496,1330515,91,01:18:40,077,022,0018,0093,0000,0000,90,30,17,13,19,253
00497,1330515,91,01:18:50,097,022,0018,0092,0000,0000,90,30,22,18,24,241
00498,1330515,91,01:19:00,107,022,0018,0092,0000,0000,90,30,24,21,26,252
00499,1330515,91,01:19:10,116,022,0018,0091,0000,0000,90,30,26,23,27,254
00500,1330515,91,01:19:20,121,022,0018,0091,0000,0000,90,30,27,25,28,240
00501,1330515,91,01:19:30,125,021,0018,0091,0000,0000,90,30,27,25,28,247
00502,1330515,91,01:19:40,126,022,0018,0090,0000,0000,90,30,28,27,29,254
00503,1330515,91,01:19:50,128,021,0018,0090,0000,0000,90,30,27,26,29,253
00504,1330515,91,01:20:00,131,020,0018,0089,0000,0000,90,30,27,26,29,244
00505,1330515,91,01:20:10,133,020,0018,0090,0000,0000,90,30,27,26,28,255
00506,1330515,91,01:20:20,133,020,0018,0089,0000,0000,90,30,27,26,28,247
00507,1330515,91,01:20:30,132,020,0018,0090,0000,0000,90,30,27,26,28,254
00508,1330515,91,01:20:40,132,020,0018,0090,0000,0000,90,30,27,26,28,246
00509,1330515,91,01:20:50,132,019,0018,0089,0000,0000,90,30,26,25,28,246
00510,1330515,91,01:21:00,132,020,0018,0089,0000,0000,90,30,27,25,28,241
00511,1330515,91,01:21:10,132,020,0018,0089,0000,0000,90,30,27,25,28,241
00512,1330515,91,01:21:20,132,019,0018,0088,0000,0000,90,30,26,26,28,248
00513,1330515,91,01:21:30,132,019,0017,0089,0000,0000,90,30,26,25,27,250
00514,1330515,91,01:21:40,132,019,0018,0089,0000,0000,90,30,26,25,27,245
00515,1330515,91,01:21:50,132,019,0018,0089,0000,0000,90,30,26,25,27,245
00516,1330515,91,01:22:00,132,019,0017,0089,0000,0000,90,30,26,25,27,255
00517,1330515,91,01:22:10,132,019,0018,0089,0000,0000,90,30,26,25,27,240
00518,1330515,91,01:22:20,132,019,0018,0088,0000,0000,90,30,26,25,28,242
00519,1330515,91,01:22:30,132,020,0017,0089,0000,0000,90,30,27,26,28,244
00520,1330515,91,01:22:40,132,020,0018,0089,0000,0000,90,30,27,26,28,246
00521,1330515,91,01:22:50,132,021,0018,0088,0000,0000,90,30,28,26,29,248
00522,1330515,91,01:23:00,131,022,0018,0089,0000,0000,90,30,29,28,30,249
00523,1330515,91,01:23:10,125,024,0018,0088,0000,0000,90,30,30,28,31,242
00524,1330515,91,01:23:20,121,023,0017,0088,0000,0000,90,30,29,28,31,242
00525,1330515,91,01:23:30,114,025,0018,0088,0000,0000,90,30,29,28,31,253
00526,1330515,91,01:23:40,110,026,0018,0088,0000,0000,90,30,29,27,31,241
00527,1330515,91,01:23:50,102,028,0017,0089,0000,0000,90,30,29,27,31,242
00528,1330515,91,01:24:00,098,028,0018,0089,0000,0000,90,30,28,26,31,242
00529,1330515,91,01:24:10,096,029,0018,0089,0000,0000,90,30,28,25,30,255
00530,1330515,91,01:24:20,094,029,0018,0089,0000,0000,90,30,27,26,30,250
00531,1330515,91,01:24:30,093,029,0018,0089,0000,0000,90,30,27,25,30,254
00532,1330515,91,01:24:40,094,028,0018,0089,0000,0000,90,30,27,25,30,252
00533,1330515,91,01:24:50,094,028,0018,0089,0000,0000,90,30,27,25,29,244
00534,1330515,91,01:25:00,095,028,0018,0089,0000,0000,90,30,27,24,29,247
00535,1330515,91,01:25:10,098,027,0018,0089,0000,0000,90,30,27,25,29,244
00536,1330515,91,01:25:20,099,027,0018,0089,0000,0000,90,30,27,25,29,245
00537,1330515,91,01:25:30,099,027,0018,0088,0000,0000,90,30,27,25,29,244
00538,1330515,91,01:25:40,099,027,0018,0089,0000,0000,90,30,27,25,29,253
00539,1330515,91,01:25:50,098,028,0018,0089,0000,0000,90,30,28,25,30,244
00540,1330515,91,01:26:00,098,027,0018,0088,0000,0000,90,30,27,25,30,253
00541,1330515,91,01:26:10,100,027,0018,0089,0000,0000,90,30,27,25,29,244
00542,1330515,91,01:26:20,105,024,0018,0088,0000,0000,90,30,26,24,28,242
00543,1330515,91,01:26:30,111,024,0018,0087,0000,0000,90,30,27,25,29,249
00544,1330515,91,01:26:40,114,023,0018,0087,0000,0000,90,30,27,25,28,250
00545,1330515,91,01:26:50,117,023,0018,0087,0000,0000,90,30,27,26,29,251
00546,1330515,91,01:27:00,118,023,0018,0087,0000,0000,90,30,28,27,29,253
00547,1330515,91,01:27:10,117,023,0018,0087,0000,0000,90,30,28,27,30,250
00548,1330515,91,01:27:20,116,024,0018,0087,0000,0000,90,30,28,27,30,240
00549,1330515,91,01:27:30,112,025,0018,0087,0000,0000,90,30,28,27,30,245
00550,1330515,91,01:27:40,108,026,0018,0087,0000,0000,90,30,29,27,31,242
00551,1330515,91,01:27:50,102,027,0018,0087,0000,0000,90,30,28,26,31,249
00552,1330515,91,01:28:00,098,028,0018,0087,0000,0000,90,30,28,26,30,252
00553,1330515,91,01:28:00,115,012,0018,0087,0000,0000,B0,30,13,10,12,134
00554,1330515,91,01:28:10,000,000,0018,0087,0000,0000,90,30,0,0,0,143
00555,1330515,91,01:28:20,007,114,0018,0087,0000,0000,90,30,8,5,8,139
00556,1330515,91,01:28:30,021,057,0018,0090,0000,0000,90,30,12,9,13,135
00557,1330515,91,01:28:40,040,040,0018,0091,0000,0000,90,30,16,12,17,254
00558,1330515,91,01:28:50,055,036,0018,0091,0000,0000,90,30,20,16,22,242
00559,1330515,91,01:29:00,067,032,0018,0090,0000,0000,90,30,22,19,25,249
00560,1330515,91,01:29:10,074,032,0018,0090,0000,0000,90,30,24,21,26,254
00561,1330515,91,01:29:20,083,028,0018,0089,0000,0000,90,30,24,22,27,245
00562,1330515,91,01:29:30,090,027,0017,0088,0000,0000,90,30,26,22,27,246
00563,1330515,91,01:29:40,094,026,0018,0089,0000,0000,90,30,25,23,28,246
00564,1330515,91,01:29:50,102,025,0017,0089,0000,0000,90,30,26,23,28,241
00565,1330515,91,01:30:00,112,023,0018,0088,0000,0000,90,30,26,24,27,252
00566,1330515,91,01:30:10,119,022,0017,0087,0000,0000,90,30,27,25,28,251
00567,1330515,91,01:30:20,122,022,0018,0087,0000,0000,90,30,27,25,28,254
00568,1330515,91,01:30:30,127,022,0018,0086,0000,0000,90,30,28,26,29,249
00569,1330515,91,01:30:40,127,022,0018,0086,0000,0000,90,30,28,27,29,254
00570,1330515,91,01:30:50,126,023,0018,0086,0000,0000,90,30,29,27,30,254
00571,1330515,91,01:31:00,124,023,0018,0086,0000,0000,90,30,29,27,30,249
00572,1330515,91,01:31:10,121,023,0018,0086,0000,0000,90,30,29,27,30,254
00573,1330515,91,01:31:20,120,024,0018,0085,0000,0000,90,30,29,27,30,249
00574,1330515,91,01:31:30,114,025,0018,0085,0000,0000,90,30,29,27,30,249
00575,1330515,91,01:31:40,112,025,0018,0085,0000,0000,90,30,28,26,30,249
00576,1330515,91,01:31:50,113,024,0018,0085,0000,0000,90,30,28,26,30,251
00577,1330515,91,01:32:00,114,024,0018,0086,0000,0000,90,30,28,26,29,240
00578,1330515,91,01:32:10,116,024,0018,0086,0000,0000,90,30,28,26,29,252
00579,1330515,91,01:32:20,119,022,0018,0086,0000,0000,90,30,27,26,29,248
00580,1330515,91,01:32:30,122,022,0018,0086,0000,0000,90,30,27,26,28,246
00581,1330515,91,01:32:40,128,021,0018,0085,0000,0000,90,30,27,26,28,250
00582,1330515,91,01:32:50,131,020,0018,0085,0000,0000,90,30,27,26,28,241
00583,1330515,91,01:33:00,131,019,0018,0085,0000,0000,90,30,26,25,27,243
00584,1330515,91,01:33:10,131,019,0018,0086,0000,0000,90,30,25,24,27,244
00585,1330515,91,01:33:20,131,019,0018,0085,0000,0000,90,30,25,24,26,244
00586,1330515,91,01:33:30,131,018,0018,0085,0000,0000,90,30,24,23,25,242
00587,1330515,91,01:33:40,131,017,0018,0085,0000,0000,90,30,23,22,25,253
00588,1330515,91,01:33:50,131,017,0018,0085,0000,0000,90,30,23,22,25,243
00589,1330515,91,01:34:00,131,018,0018,0084,0000,0000,90,30,24,23,25,248
00590,1330515,91,01:34:10,131,018,0018,0085,0000,0000,90,30,24,23,25,240
00591,1330515,91,01:34:20,131,019,0018,0084,0000,0000,90,30,25,24,26,247
00592,1330515,91,01:34:30,131,019,0018,0084,0000,0000,90,30,26,24,27,247
00593,1330515,91,01:34:40,131,019,0018,0085,0000,0000,90,30,26,25,27,241
00594,1330515,91,01:34:50,131,019,0018,0085,0000,0000,90,30,25,24,27,245
00595,1330515,91,01:35:00,131,019,0017,0084,0000,0000,90,30,25,24,27,254
00596,1330515,91,01:35:10,131,019,0018,0083,0000,0000,90,30,26,24,27,247
00597,1330515,91,01:35:20,131,020,0018,0084,0000,0000,90,30,27,26,28,244
00598,1330515,91,01:35:30,131,020,0018,0085,0000,0000,90,30,27,26,29,250
00599,1330515,91,01:35:40,131,021,0018,0085,0000,0000,90,30,28,26,29,242
00600,1330515,91,01:35:50,131,021,0018,0084,0000,0000,90,30,28,26,29,241
00601,1330515,91,01:36:00,131,021,0018,0084,0000,0000,90,30,28,27,29,247
00602,1330515,91,01:36:10,131,021,0018,0084,0000,0000,90,30,28,27,30,253
00603,1330515,91,01:36:20,131,021,0018,0083,0000,0000,90,30,28,27,30,248
00604,1330515,91,01:36:30,131,021,0018,0084,0000,0000,90,30,28,27,30,249
00605,1330515,91,01:36:40,131,021,0018,0083,0000,0000,90,30,28,27,29,240
00606,1330515,91,01:36:50,131,021,0018,0084,0000,0000,90,30,28,27,29,245
00607,1330515,91,01:37:00,131,021,0018,0083,0000,0000,90,30,28,27,29,247
00608,1330515,91,01:37:10,131,021,0018,0083,0000,0000,90,30,28,27,30,241
00609,1330515,91,01:37:20,131,021,0018,0083,0000,0000,90,30,28,27,29,251
00610,1330515,91,01:37:30,131,020,0018,0083,0000,0000,90,30,27,26,29,253
00611,1330515,91,01:37:40,131,020,0018,0083,0000,0000,90,30,27,26,28,250
00612,1330515,91,01:37:50,131,020,0018,0083,0000,0000,90,30,27,25,28,251
00613,1330515,91,01:38:00,131,020,0018,0083,0000,0000,90,30,27,25,28,240
00614,1330515,91,01:38:00,131,019,0018,0083,0000,0000,B0,30,25,23,26,140
00615,1330515,91,01:38:00,134,000,0018,0084,0000,0000,B0,30,0,0,0,247
00616,1330515,91,01:38:10,005,020,0018,0084,0000,0000,90,30,1,0,1,143
00617,1330515,91,01:38:20,023,026,0018,0085,0000,0000,90,30,6,3,7,140
00618,1330515,91,01:38:30,044,029,0018,0086,0000,0000,90,30,13,9,14,132
00619,1330515,91,01:38:40,063,028,0018,0086,0000,0000,90,30,18,14,21,242
00620,1330515,91,01:38:50,074,029,0018,0086,0000,0000,90,30,22,18,25,255
00621,1330515,91,01:39:00,079,030,0018,0085,0000,0000,90,30,24,21,27,242
00622,1330515,91,01:39:10,085,029,0018,0085,0000,0000,90,30,25,22,28,246
00623,1330515,91,01:39:20,088,029,0018,0085,0000,0000,90,30,26,23,28,251
00624,1330515,91,01:39:30,090,028,0018,0085,0000,0000,90,30,26,23,29,244
00625,1330515,91,01:39:40,098,026,0019,0085,0000,0000,90,30,26,23,28,244
00626,1330515,91,01:39:50,099,026,0018,0085,0000,0000,90,30,26,24,29,240
00627,1330515,91,01:40:00,105,024,0018,0084,0000,0000,90,30,26,24,28,252
00628,1330515,91,01:40:10,111,023,0018,0084,0000,0000,90,30,26,24,28,240
00629,1330515,91,01:40:20,118,022,0018,0084,0000,0000,90,30,26,24,28,250
00630,1330515,91,01:40:30,125,020,0018,0083,0000,0000,90,30,26,25,27,246
00631,1330515,91,01:40:40,131,019,0018,0083,0000,0000,90,30,25,24,27,253
00632,1330515,91,01:40:50,131,018,0018,0083,0000,0000,90,30,24,23,26,249
00633,1330515,91,01:41:00,131,017,0018,0082,0000,0000,90,30,23,22,24,246
00634,1330515,91,01:41:10,131,016,0018,0082,0000,0000,90,30,21,21,23,247
